@relation shear_viscosity_predicted

@attribute Pressure numeric
@attribute Temperature numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute predictedViscosity numeric
@attribute Viscosity numeric

@data
1000,8500,0.03185,0.02147,0.014543,0.009899,0.006771,0.004654,0.003215,0.002231,0.001556,0.001091,0.000768,0.000544,0.000387,0.000277,0.000199,0.000143,0.000104,0.000076,0.000056,0.000041,0.00003,0.000023,0.000017,0.000013,0.00001,0.000007,0.000006,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000088,0.000088
90000,8300,0.065,0.043402,0.029125,0.019642,0.013312,0.009068,0.006208,0.004271,0.002953,0.002052,0.001433,0.001006,0.00071,0.000503,0.000359,0.000257,0.000185,0.000134,0.000097,0.000071,0.000052,0.000039,0.000029,0.000021,0.000016,0.000012,0.000009,0.000007,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.8,0.00009,0.00009
60000,5500,0.225614,0.122649,0.067177,0.037072,0.020612,0.011547,0.006518,0.003707,0.002124,0.001226,0.000714,0.000418,0.000247,0.000147,0.000088,0.000053,0.000032,0.00002,0.000012,0.000008,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.00008,0.00008
20000,8000,0.23466,0.154332,0.102027,0.067798,0.045286,0.030405,0.020521,0.013921,0.009494,0.006508,0.004485,0.003107,0.002163,0.001514,0.001066,0.000754,0.000536,0.000383,0.000276,0.000199,0.000145,0.000106,0.000078,0.000057,0.000043,0.000032,0.000024,0.000018,0.000014,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0.3,0.000102,0.000102
90000,8700,0.218569,0.148679,0.101618,0.069783,0.04815,0.033382,0.023253,0.016276,0.011447,0.008089,0.005744,0.004098,0.002938,0.002117,0.001532,0.001115,0.000815,0.000599,0.000442,0.000328,0.000244,0.000183,0.000138,0.000104,0.000079,0.000061,0.000047,0.000036,0.000028,0.000022,0.000017,0.000014,0.000011,0.000009,0.000007,0.000006,0.000004,0.000004,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.3,0.000107,0.000107
101325,300,0.099999,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000016,0.000017
70000,6300,0.366103,0.215038,0.127137,0.075662,0.045324,0.02733,0.016588,0.010135,0.006233,0.003859,0.002405,0.001509,0.000953,0.000606,0.000388,0.00025,0.000162,0.000106,0.00007,0.000046,0.000031,0.000021,0.000014,0.000009,0.000007,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000094,0.000095
10000,8200,0.164172,0.109083,0.072845,0.048891,0.03298,0.022359,0.015236,0.010434,0.007183,0.004969,0.003456,0.002415,0.001697,0.001198,0.000851,0.000607,0.000435,0.000314,0.000227,0.000166,0.000121,0.000089,0.000066,0.000049,0.000037,0.000028,0.000021,0.000016,0.000012,0.000009,0.000007,0.000006,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0.5,0.000099,0.000098
30000,4300,0.483749,0.221845,0.102718,0.048019,0.022665,0.010801,0.005197,0.002525,0.001239,0.000614,0.000307,0.000155,0.000079,0.000041,0.000021,0.000011,0.000006,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000078,0.000078
100000,2900,0.068311,0.021502,0.006865,0.002223,0.00073,0.000243,0.000082,0.000028,0.00001,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000051,0.000051
1000,6100,0.166842,0.096304,0.055965,0.032744,0.019288,0.011439,0.00683,0.004106,0.002486,0.001515,0.00093,0.000574,0.000357,0.000224,0.000141,0.00009,0.000057,0.000037,0.000024,0.000016,0.00001,0.000007,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000082,0.000082
50000,7500,0.070736,0.045241,0.029094,0.018814,0.012233,0.007998,0.005258,0.003476,0.002311,0.001545,0.001038,0.000702,0.000477,0.000326,0.000224,0.000155,0.000108,0.000075,0.000053,0.000037,0.000027,0.000019,0.000014,0.00001,0.000007,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000086,0.000086
40000,9500,0.028935,0.020332,0.014349,0.010171,0.00724,0.005177,0.003718,0.002681,0.001943,0.001413,0.001033,0.000758,0.000559,0.000414,0.000308,0.00023,0.000173,0.00013,0.000099,0.000075,0.000057,0.000044,0.000034,0.000026,0.00002,0.000016,0.000013,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0.9,0.000093,0.000093
1000,9300,0.029477,0.020556,0.014399,0.010131,0.00716,0.005082,0.003624,0.002595,0.001867,0.001349,0.00098,0.000714,0.000523,0.000385,0.000285,0.000211,0.000158,0.000118,0.000089,0.000067,0.000051,0.000039,0.00003,0.000023,0.000018,0.000014,0.000011,0.000009,0.000007,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0.9,0.000092,0.000092
100000,3500,0.306662,0.11768,0.045695,0.017954,0.007138,0.002872,0.001169,0.000482,0.000201,0.000085,0.000036,0.000016,0.000007,0.000003,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000065,0.000064
10000,8400,0.257376,0.172684,0.116431,0.07889,0.053717,0.036757,0.025276,0.017468,0.012131,0.008467,0.005939,0.004187,0.002966,0.002112,0.001511,0.001087,0.000786,0.000571,0.000417,0.000306,0.000226,0.000167,0.000125,0.000094,0.00007,0.000053,0.000041,0.000031,0.000024,0.000019,0.000014,0.000011,0.000009,0.000007,0.000006,0.000004,0.000004,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.2,0.000107,0.000107
70000,4500,0.468996,0.222662,0.106685,0.051588,0.025176,0.0124,0.006164,0.003092,0.001566,0.0008,0.000413,0.000215,0.000113,0.00006,0.000032,0.000017,0.000009,0.000005,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.00008,0.00008
101325,1900,0.496745,0.085093,0.014897,0.002665,0.000487,0.000091,0.000017,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000048,0.000049
50000,4400,0.317513,0.148213,0.069836,0.033217,0.015948,0.007729,0.003782,0.001868,0.000931,0.000469,0.000238,0.000122,0.000063,0.000033,0.000017,0.000009,0.000005,0.000003,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000074,0.000074
20000,5200,0.470298,0.246832,0.13058,0.06963,0.037426,0.020277,0.011074,0.006096,0.003383,0.001892,0.001067,0.000607,0.000348,0.000201,0.000117,0.000069,0.000041,0.000024,0.000015,0.000009,0.000005,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000089,0.000088
40000,1900,0.082791,0.014182,0.002483,0.000444,0.000081,0.000015,0.000003,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000043,0.000042
40000,5400,0.228711,0.122938,0.066589,0.036345,0.019989,0.011079,0.006187,0.003482,0.001975,0.001129,0.00065,0.000377,0.000221,0.00013,0.000077,0.000046,0.000028,0.000017,0.00001,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000079,0.00008
90000,7500,0.212209,0.135722,0.087282,0.056441,0.036699,0.023994,0.015775,0.010429,0.006933,0.004634,0.003115,0.002106,0.001431,0.000979,0.000673,0.000465,0.000323,0.000226,0.000159,0.000112,0.00008,0.000057,0.000041,0.00003,0.000022,0.000016,0.000012,0.000009,0.000006,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0.4,0.000097,0.000096
30000,7500,0.318313,0.203583,0.130923,0.084661,0.055048,0.035992,0.023662,0.015643,0.010399,0.006951,0.004673,0.003159,0.002147,0.001468,0.001009,0.000698,0.000485,0.000339,0.000239,0.000169,0.00012,0.000086,0.000062,0.000045,0.000033,0.000024,0.000018,0.000013,0.00001,0.000007,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0.1,0.000103,0.000103
90000,3300,0.381136,0.138011,0.050603,0.018788,0.007063,0.002689,0.001037,0.000405,0.00016,0.000064,0.000026,0.000011,0.000004,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.000065,0.000064
100000,7400,0.03576,0.022733,0.014533,0.009342,0.006039,0.003926,0.002567,0.001687,0.001115,0.000742,0.000496,0.000333,0.000225,0.000153,0.000105,0.000072,0.00005,0.000035,0.000024,0.000017,0.000012,0.000009,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000082,0.000082
101325,5700,0.087859,0.048794,0.027296,0.015381,0.00873,0.004991,0.002874,0.001667,0.000974,0.000574,0.00034,0.000203,0.000122,0.000074,0.000045,0.000028,0.000017,0.000011,0.000007,0.000004,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000074,0.000075
101325,3300,0.127045,0.046004,0.016868,0.006263,0.002354,0.000896,0.000346,0.000135,0.000053,0.000021,0.000009,0.000004,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000056,0.000057
100000,7300,0.253124,0.159919,0.101607,0.064924,0.04172,0.026961,0.017523,0.011454,0.007529,0.004978,0.00331,0.002214,0.001489,0.001007,0.000685,0.000469,0.000323,0.000224,0.000156,0.000109,0.000077,0.000055,0.000039,0.000028,0.00002,0.000015,0.000011,0.000008,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0.3,0.000098,0.000098
1000,5200,0.235149,0.123416,0.06529,0.034815,0.018713,0.010139,0.005537,0.003048,0.001691,0.000946,0.000534,0.000303,0.000174,0.0001,0.000058,0.000034,0.00002,0.000012,0.000007,0.000004,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000078,0.000078
40000,9600,0.143355,0.101102,0.07161,0.05094,0.036393,0.026112,0.018817,0.013618,0.009899,0.007227,0.005299,0.003902,0.002886,0.002144,0.0016,0.001199,0.000903,0.000683,0.000518,0.000396,0.000303,0.000233,0.000181,0.00014,0.000109,0.000086,0.000068,0.000053,0.000043,0.000034,0.000027,0.000022,0.000018,0.000015,0.000012,0.00001,0.000008,0.000007,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000002,0.000001,0.5,0.000106,0.000106
60000,9500,0.028935,0.020332,0.014349,0.010171,0.00724,0.005177,0.003718,0.002681,0.001943,0.001413,0.001033,0.000758,0.000559,0.000414,0.000308,0.00023,0.000173,0.00013,0.000099,0.000075,0.000057,0.000044,0.000034,0.000026,0.00002,0.000016,0.000013,0.00001,0.000008,0.000006,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0.9,0.000093,0.000093
90000,3600,0.060285,0.023758,0.009471,0.003819,0.001558,0.000643,0.000268,0.000113,0.000048,0.000021,0.000009,0.000004,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000057,0.000057
1000,8800,0.061839,0.04225,0.029002,0.020001,0.013859,0.009648,0.006749,0.004743,0.003349,0.002376,0.001694,0.001213,0.000873,0.000631,0.000459,0.000335,0.000246,0.000181,0.000134,0.0001,0.000075,0.000056,0.000042,0.000032,0.000025,0.000019,0.000015,0.000011,0.000009,0.000007,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0.8,0.000093,0.000093
60000,2600,0.722825,0.199109,0.055724,0.015845,0.004578,0.001344,0.000401,0.000121,0.000037,0.000012,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000061,0.000062
30000,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000072,0.000072
50000,9100,0.270351,0.187044,0.129996,0.090758,0.063652,0.044845,0.031739,0.022566,0.016118,0.011565,0.008337,0.006037,0.004392,0.00321,0.002357,0.001739,0.001289,0.00096,0.000718,0.00054,0.000408,0.000309,0.000236,0.000181,0.000139,0.000108,0.000084,0.000065,0.000051,0.000041,0.000032,0.000026,0.000021,0.000017,0.000013,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000001,0.1,0.000114,0.000114
50000,6800,0.07659,0.046782,0.028748,0.017774,0.011056,0.006919,0.004357,0.00276,0.001759,0.001128,0.000728,0.000473,0.000309,0.000203,0.000134,0.000089,0.00006,0.00004,0.000027,0.000019,0.000013,0.000009,0.000006,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000081,0.000082
100000,9200,0.297557,0.206693,0.144221,0.101084,0.071168,0.050332,0.035757,0.025517,0.018292,0.013173,0.009529,0.006925,0.005055,0.003707,0.002731,0.002022,0.001503,0.001123,0.000843,0.000636,0.000481,0.000366,0.00028,0.000215,0.000166,0.000129,0.000101,0.000079,0.000062,0.000049,0.000039,0.000031,0.000025,0.00002,0.000016,0.000013,0.000011,0.000009,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0,0.000118,0.000117
80000,6200,0.370695,0.215875,0.126554,0.074687,0.044372,0.026538,0.015978,0.009685,0.00591,0.003631,0.002246,0.001398,0.000877,0.000553,0.000352,0.000225,0.000145,0.000094,0.000061,0.00004,0.000027,0.000018,0.000012,0.000008,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000093,0.000094
20000,1900,0.165582,0.028365,0.004966,0.000888,0.000162,0.00003,0.000006,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.000044,0.000043
40000,100,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000011,0.000012
80000,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000065,0.000064
40000,1300,0.831528,0.063094,0.004942,0.0004,0.000033,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.000043,0.000043
70000,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000083,0.000083
1000,1800,0.590814,0.091758,0.014581,0.002371,0.000394,0.000067,0.000012,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.000047,0.000048
100000,6700,0.310003,0.187964,0.114672,0.070391,0.043477,0.02702,0.016896,0.010631,0.006731,0.004288,0.002749,0.001773,0.001151,0.000752,0.000494,0.000327,0.000218,0.000146,0.000098,0.000067,0.000046,0.000031,0.000022,0.000015,0.000011,0.000007,0.000005,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000095,0.000096
20000,2500,0.368404,0.096379,0.025634,0.006931,0.001905,0.000533,0.000151,0.000044,0.000013,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000054,0.000054
10000,6300,0.325425,0.191145,0.113011,0.067255,0.040288,0.024293,0.014745,0.009009,0.005541,0.00343,0.002138,0.001341,0.000847,0.000539,0.000345,0.000222,0.000144,0.000094,0.000062,0.000041,0.000027,0.000018,0.000012,0.000008,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000092,0.000093
10000,1600,0.438245,0.053927,0.006809,0.000882,0.000117,0.000016,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000043,0.000043
1000,5700,0.175717,0.097589,0.054592,0.030762,0.01746,0.009982,0.005749,0.003335,0.001949,0.001147,0.00068,0.000406,0.000244,0.000148,0.000091,0.000056,0.000035,0.000022,0.000014,0.000009,0.000005,0.000004,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.000079,0.00008
80000,2500,0.368404,0.096379,0.025634,0.006931,0.001905,0.000533,0.000151,0.000044,0.000013,0.000004,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000054,0.000054
90000,4700,0.505598,0.247771,0.122492,0.061091,0.030738,0.015602,0.00799,0.004128,0.002152,0.001131,0.0006,0.000321,0.000174,0.000095,0.000052,0.000029,0.000016,0.000009,0.000005,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000084,0.000084
60000,8100,0.033175,0.021932,0.014573,0.009733,0.006534,0.004408,0.00299,0.002038,0.001396,0.000962,0.000666,0.000463,0.000324,0.000228,0.000161,0.000114,0.000082,0.000059,0.000042,0.000031,0.000022,0.000016,0.000012,0.000009,0.000007,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000086,0.000086
10000,9800,0.225247,0.159994,0.114123,0.081748,0.058805,0.04248,0.030817,0.022451,0.016425,0.012068,0.008905,0.006599,0.004911,0.003671,0.002756,0.002077,0.001573,0.001196,0.000914,0.000701,0.00054,0.000418,0.000325,0.000254,0.000199,0.000157,0.000124,0.000099,0.000079,0.000063,0.000051,0.000041,0.000034,0.000028,0.000023,0.000019,0.000015,0.000013,0.000011,0.000009,0.000008,0.000007,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.2,0.000115,0.000116
30000,8300,0.227501,0.151907,0.101937,0.068746,0.046594,0.031738,0.021726,0.014948,0.010336,0.007183,0.005017,0.003521,0.002485,0.001762,0.001256,0.0009,0.000648,0.000469,0.000341,0.000249,0.000183,0.000136,0.000101,0.000075,0.000056,0.000043,0.000032,0.000025,0.000019,0.000015,0.000011,0.000009,0.000007,0.000005,0.000004,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0.3,0.000104,0.000104
50000,7300,0.361605,0.228456,0.145153,0.092748,0.0596,0.038516,0.025033,0.016362,0.010756,0.007111,0.004729,0.003162,0.002127,0.001439,0.000979,0.00067,0.000461,0.000319,0.000222,0.000156,0.00011,0.000078,0.000056,0.00004,0.000029,0.000021,0.000015,0.000011,0.000008,0.000006,0.000005,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0.000104,0.000104
40000,3100,0.329233,0.111654,0.038373,0.013365,0.004717,0.001687,0.000612,0.000225,0.000084,0.000032,0.000012,0.000005,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.000062,0.00006
50000,4800,0.149447,0.074333,0.037292,0.01887,0.009631,0.004958,0.002575,0.001349,0.000713,0.00038,0.000204,0.000111,0.000061,0.000033,0.000019,0.00001,0.000006,0.000003,0.000002,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.000071,0.000071
80000,7400,0.321842,0.2046,0.130795,0.084081,0.054354,0.035334,0.023099,0.015185,0.010039,0.006675,0.004463,0.003001,0.002029,0.00138,0.000944,0.000649,0.000449,0.000313,0.000219,0.000154,0.000109,0.000078,0.000056,0.00004,0.000029,0.000021,0.000016,0.000011,0.000009,0.000006,0.000005,0.000004,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0.1,0.000103,0.000103
10000,10000,0.276578,0.197803,0.142049,0.102433,0.074171,0.05393,0.039375,0.028868,0.021253,0.015712,0.011664,0.008696,0.00651,0.004894,0.003695,0.002801,0.002133,0.001631,0.001253,0.000966,0.000748,0.000582,0.000455,0.000357,0.000281,0.000223,0.000177,0.000142,0.000114,0.000092,0.000074,0.00006,0.000049,0.00004,0.000033,0.000028,0.000023,0.000019,0.000016,0.000014,0.000012,0.00001,0.000008,0.000007,0.000006,0.000005,0.000005,0.000004,0,0.000122,0.000122
1000,9900,0.083714,0.059668,0.042707,0.030695,0.022153,0.016056,0.011686,0.008541,0.006268,0.00462,0.003419,0.002542,0.001897,0.001422,0.001071,0.00081,0.000615,0.000469,0.000359,0.000276,0.000213,0.000166,0.000129,0.000101,0.000079,0.000063,0.00005,0.00004,0.000032,0.000026,0.000021,0.000017,0.000014,0.000011,0.000009,0.000008,0.000006,0.000005,0.000004,0.000004,0.000003,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000001,0.7,0.000101,0.000102
80000,7500,0.035368,0.02262,0.014547,0.009407,0.006116,0.003999,0.002629,0.001738,0.001155,0.000772,0.000519,0.000351,0.000239,0.000163,0.000112,0.000078,0.000054,0.000038,0.000027,0.000019,0.000013,0.00001,0.000007,0.000005,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000082,0.000083
90000,2000,0.811987,0.151923,0.029017,0.005658,0.001126,0.000229,0.000047,0.00001,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000054,0.000055
90000,6700,0.03875,0.023495,0.014334,0.008799,0.005435,0.003377,0.002112,0.001329,0.000841,0.000536,0.000344,0.000222,0.000144,0.000094,0.000062,0.000041,0.000027,0.000018,0.000012,0.000008,0.000006,0.000004,0.000003,0.000002,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.000078,0.000078
1000,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000083,0.000083
80000,7800,0.171194,0.111389,0.07286,0.047911,0.031673,0.02105,0.014064,0.009447,0.006379,0.004331,0.002956,0.002029,0.0014,0.000971,0.000677,0.000475,0.000335,0.000237,0.000169,0.000121,0.000087,0.000063,0.000046,0.000034,0.000025,0.000018,0.000014,0.00001,0.000008,0.000006,0.000005,0.000003,0.000003,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0,0,0,0,0,0,0,0.5,0.000096,0.000096
1000,1500,0.714101,0.076417,0.008406,0.00095,0.00011,0.000013,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.000045,0.000045
